Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Fl_3.10,Fl_3.16,Fl_3.24,Fl_3.31,Fl_4.7,Fl_4.14,Fl_4.20,Fl_4.26,Fl_5.4,Fl_5.11,Fl_5.20,Fl_5.24,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
2,4,162,HR_135,HR_083,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,5,0,0,5,0,1,0.2,1,2022-04-07,122,139,2022-04-20,13,1,1,1,1
2,4,163,HR_141,HR_184,R,8,TRUE,TRUE,TRUE,8,"2,6,8",NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,6,0,0,6,0,6,1,6,2022-03-31,115,132,2022-04-27,27,1,1,1,1
2,4,164,HR_008,HR_042,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,2022-05-11,NA,NA,NA,2022-03-31,11,0,0,11,0,1,0.09090909090909091,1,2022-03-31,115,132,2022-05-11,41,1,1,1,1
2,4,165,HR_088,HR_067,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,NA,NA,NA,NA,2022-03-31,13,0,0,13,0,0,0,0,2022-03-31,115,132,2022-05-04,34,1,1,1,0
2,4,166,HR_069,HR_156,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,10,0,0,10,0,7,0.7,7,2022-03-31,115,132,2022-04-14,14,1,1,1,1
2,4,167,HR_147,HR_118,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,5,0,0,5,0,3,0.6,3,2022-03-31,115,132,2022-04-20,20,1,1,1,1
2,4,168,HR_100,HR_192,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,2022-04-27,NA,NA,2022-05-20,NA,NA,2022-03-31,2,1,0,3,0,0,0,0,2022-03-31,115,132,2022-05-20,50,1,1,1,0
2,4,169,HR_121,HR_139,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,10,1,0,11,0,4,0.4,4.4,2022-03-24,108,125,2022-04-20,27,1,1,1,1
2,4,170,HR_066,HR_078,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,8,0,0,8,0,12,1.5,12,2022-03-24,108,125,2022-04-20,27,1,1,1,1
2,4,171,HR_034,HR_017,R,3,TRUE,TRUE,TRUE,3,"2,6,3",NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,NA,NA,NA,NA,2022-03-31,15,0,0,15,0,4,0.26666666666666666,4,2022-03-31,115,132,2022-05-04,34,1,1,1,1
2,4,172,HR_059,HR_011,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,9,0,0,9,0,11,1.2222222222222223,11,2022-03-31,115,132,2022-04-20,20,1,1,1,1
2,4,173,HR_090,HR_126,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-24,29,4,0,33,0,16,0.5517241379310345,18.20689655172414,2022-03-24,108,125,2022-04-27,34,1,1,1,1
2,4,174,HR_034,HR_080,R,5,TRUE,TRUE,TRUE,5,"1,5,2",NA,2021-11-19,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,2022-05-20,NA,NA,2022-03-31,5,1,0,6,0,1,0.2,1.2000000000000002,2022-03-31,132,132,2022-05-20,50,1,1,1,1
2,4,175,HR_147,HR_150,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,16,3,0,19,0,8,0.5,9.5,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,4,176,HR_131,HR_049,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-17,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,14,0,0,14,1,8,0.5714285714285714,8,2022-03-24,97,125,2022-04-14,21,1,1,1,1
2,4,177,HR_133,HR_158,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-11-19,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,8,2,0,10,0,3,0.375,3.75,2022-03-24,125,125,2022-04-20,27,1,1,1,1
2,4,178,HR_175,HR_196,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-17,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,10,0,0,10,0,15,1.5,15,2022-03-31,104,132,2022-04-14,14,1,1,1,1
2,4,179,HR_070,HR_061,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,0,0,0,0,0,NA,0,0,2022-03-31,115,132,2022-04-27,27,1,1,0,0
2,4,180,HR_005,HR_040,R,5,TRUE,TRUE,TRUE,5,"5,2,8",NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,17,0,0,17,0,14,0.8235294117647058,14,2022-03-31,115,132,2022-04-27,27,1,1,1,1
2,4,181,HR_110,HR_039,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,30,2,0,32,0,20,0.6666666666666666,21.333333333333332,2022-03-24,108,125,2022-04-20,27,1,1,1,1
2,4,182,HR_121,HR_141,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,9,0,0,9,0,5,0.5555555555555556,5,2022-03-31,115,132,2022-04-14,14,1,1,1,1
2,4,183,HR_156,HR_193,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,16,0,0,16,0,15,0.9375,15,2022-03-31,115,132,2022-04-27,27,1,1,1,1
2,5,184,HR_148,HR_050,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-11-19,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,2022-05-11,NA,NA,NA,2022-03-24,48,5,0,53,0,62,1.2916666666666667,68.45833333333334,2022-03-24,125,125,2022-05-11,48,1,1,1,1
2,5,185,HR_155,HR_047,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,2,0,0,2,0,7,3.5,7,2022-03-24,108,125,2022-04-20,27,1,1,1,1
2,5,186,HR_090,HR_103,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-24,23,2,0,25,0,62,2.6956521739130435,67.3913043478261,2022-03-24,108,125,2022-04-27,34,1,1,1,1
2,5,187,HR_200,HR_153,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,0,0,0,0,0,NA,0,0,2022-03-24,108,125,2022-04-14,21,1,1,0,0
2,5,188,HR_196,HR_170,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,10,1,0,11,0,12,1.2,13.2,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,5,189,HR_139,HR_127,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,14,0,0,14,6,42,3,42,2022-03-31,115,132,2022-04-20,20,1,1,1,1
2,5,190,HR_135,HR_152,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,0,0,0,0,0,NA,0,0,2022-03-24,108,125,2022-04-20,27,1,1,0,0
2,5,191,HR_148,HR_109,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,1,0,0,1,0,0,0,0,2022-03-24,108,125,2022-04-14,21,1,1,1,0
2,5,192,HR_195,HR_181,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,15,0,0,15,0,16,1.0666666666666667,16,2022-03-31,115,132,2022-04-20,20,1,1,1,1
2,5,193,HR_057,HR_110,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,8,0,0,8,0,29,3.625,29,2022-03-31,115,132,2022-04-14,14,1,1,1,1
2,5,194,HR_085,HR_176,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,9,0,0,9,0,15,1.6666666666666667,15,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,5,195,HR_066,HR_087,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,5,0,0,5,0,4,0.8,4,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,5,196,HR_171,HR_073,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,16,2,0,18,0,24,1.5,27,2022-03-24,108,125,2022-04-27,34,1,1,1,1
2,5,197,HR_070,HR_123,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,7,1,0,8,0,12,1.7142857142857142,13.714285714285714,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,5,198,HR_171,HR_057,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,9,0,0,9,0,15,1.6666666666666667,15,2022-03-31,115,132,2022-04-14,14,1,1,1,1
2,5,199,HR_149,HR_065,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,14,0,0,14,0,29,2.0714285714285716,29.000000000000004,2022-03-31,115,132,2022-04-20,20,1,1,1,1
2,5,200,HR_160,HR_033,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,NA,NA,NA,NA,2022-03-24,14,0,0,14,0,7,0.5,7,2022-03-24,108,125,2022-05-05,42,1,1,1,1
2,5,201,HR_196,HR_054,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,1,0.5,1,2022-03-31,115,132,2022-04-07,7,1,1,1,1
2,5,202,HR_027,HR_119,R,1,TRUE,TRUE,TRUE,1,"1,2,7",NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,11,0,0,11,0,31,2.8181818181818183,31,2022-03-31,115,132,2022-04-27,27,1,1,1,1
2,5,203,HR_133,HR_072,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,7,0,0,7,0,16,2.2857142857142856,16,2022-03-31,115,132,2022-04-27,27,1,1,1,1
2,5,204,HR_108,HR_177,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,10,0,0,10,0,17,1.7,17,2022-03-31,115,132,2022-04-20,20,1,1,1,1
2,5,205,HR_164,HR_201,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,13,1,0,14,0,5,0.38461538461538464,5.384615384615385,2022-03-31,115,132,2022-04-20,20,1,1,1,1
2,5,206,HR_196,HR_183,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,3,1,0,4,0,6,2,8,2022-03-31,115,132,2022-04-14,14,1,1,1,1
2,5,207,HR_125,HR_086,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-17,2021-11-19,NA,NA,NA,NA,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-07,1,0,0,1,0,0,0,0,2022-04-07,111,139,2022-04-07,0,1,1,1,0
2,5,208,HR_062,HR_134,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,8,0,0,8,0,11,1.375,11,2022-03-31,115,132,2022-04-14,14,1,1,1,1
2,5,209,HR_057,HR_006,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-17,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-04-07,1,1,0,2,0,1,1,2,2022-04-07,111,139,2022-04-14,7,1,1,1,1
2,5,210,HR_156,HR_197,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-17,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,2022-04-07,111,139,2022-04-14,7,1,1,1,0
2,5,211,HR_069,HR_133,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-17,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,0,0,0,0,0,NA,0,0,2022-03-31,104,132,2022-04-14,14,1,1,0,0
2,5,212,HR_005,HR_180,R,8,TRUE,TRUE,TRUE,8,"2,4,8",NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,16,1,0,17,0,46,2.875,48.875,2022-03-31,115,132,2022-04-20,20,1,1,1,1
2,5,213,HR_115,HR_131,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,3,0,0,3,0,0,0,0,2022-03-31,115,132,2022-04-27,27,1,1,1,0
2,5,214,HR_141,HR_044,R,3,TRUE,TRUE,TRUE,3,"5,6,3",NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,13,1,0,14,0,4,0.3076923076923077,4.307692307692308,2022-03-31,115,132,2022-04-27,27,1,1,1,1
2,5,215,HR_147,HR_021,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-17,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,5,0,0,5,0,0,0,0,2022-03-31,104,132,2022-04-20,20,1,1,1,0
2,5,216,HR_095,HR_124,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-17,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,3,1,0,4,0,1,0.3333333333333333,1.3333333333333333,2022-03-31,104,132,2022-04-20,20,1,1,1,1
2,5,218,HR_195,HR_068,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-17,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31,1,0,0,1,0,0,0,0,2022-03-31,104,132,2022-04-07,7,1,1,1,0
2,5,219,HR_074,HR_066,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,2022-04-27,NA,NA,NA,NA,NA,2022-03-24,5,0,0,5,0,7,1.4,7,2022-03-24,108,125,2022-04-27,34,1,1,1,1
2,5,220,HR_006,HR_142,R,6,TRUE,TRUE,TRUE,6,"5,2,6",NA,2021-12-17,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,5,0,0,5,0,10,2,10,2022-03-24,97,125,2022-04-14,21,1,1,1,1
2,5,221,HR_006,HR_162,R,6,TRUE,TRUE,TRUE,6,"1,2,6",NA,2021-12-17,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-04-07,7,0,0,7,0,8,1.1428571428571428,8,2022-03-31,104,132,2022-04-27,27,1,1,1,1
2,5,222,HR_095,HR_020,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-17,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,5,0,0,5,0,7,1.4,7,2022-03-24,97,125,2022-04-14,21,1,1,1,1
2,5,223,HR_070,HR_165,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,15,2,0,17,0,39,2.6,44.2,2022-03-24,108,125,2022-04-20,27,1,1,1,1
2,5,224,HR_139,HR_062,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,NA,NA,NA,NA,2022-03-24,25,1,0,26,0,20,0.8,20.8,2022-03-24,108,125,2022-05-05,42,1,1,1,1
2,5,225,HR_027,HR_043,R,1,TRUE,TRUE,TRUE,1,"1,2,7",NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,11,0,0,11,0,23,2.090909090909091,23,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,5,226,HR_131,HR_046,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,0,0,0,0,0,NA,0,0,2022-03-24,108,125,2022-04-14,21,1,1,0,0
2,5,227,HR_155,HR_009,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,19,1,0,20,0,23,1.2105263157894737,24.210526315789473,2022-03-24,108,125,2022-04-20,27,1,1,1,1
2,5,228,HR_171,HR_001,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,13,1,0,14,0,14,1.0769230769230769,15.076923076923077,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,5,229,HR_002,HR_056,R,7,TRUE,TRUE,TRUE,7,"3,7,4",NA,2021-11-19,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,19,0,0,19,0,44,2.3157894736842106,44,2022-03-24,125,125,2022-04-27,34,1,1,1,1
2,6,230,HR_175,HR_027,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,20,7,0,27,5,44,2.2,59.400000000000006,2022-03-31,115,132,2022-04-27,27,1,1,1,1
2,6,231,HR_034,HR_112,R,7,TRUE,TRUE,TRUE,7,"1,7,8",NA,2021-12-17,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,0,NA,NA,0,NA,NA,0,0,2022-03-24,97,125,2022-04-07,14,1,1,0,0
2,6,232,HR_064,HR_028,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,NA,11,10,0,21,1,30,2.727272727272727,57.272727272727266,2022-03-24,108,125,2022-04-20,27,1,1,1,1
2,6,233,HR_053,HR_092,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,7,6,0,13,2,30,4.285714285714286,55.714285714285715,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,6,234,HR_064,HR_019,n,4,TRUE,FALSE,TRUE,4,4,Two plants - 4 and 8 - recorded originally,2021-12-17,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,2022-05-05,2022-05-11,2022-05-20,NA,NA,2022-04-20,14,1,0,15,0,2,0.14285714285714285,2.142857142857143,2022-03-24,97,125,2022-05-20,57,1,1,1,1
2,6,235,HR_180,HR_023,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,5,2,0,7,1,10,2,14,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,6,236,HR_115,HR_111,n,4,TRUE,FALSE,TRUE,4,4,**Why is there no fitness plant here? 6 or 7?,2021-12-17,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,2022-05-18,NA,6,0,0,6,1,3,0.5,3,2022-03-31,104,132,2022-04-14,14,1,1,1,1
2,6,237,HR_139,HR_129,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,9,2,0,11,2,17,1.8888888888888888,20.77777777777778,2022-03-24,108,125,2022-04-14,21,1,1,1,1
2,6,239,HR_200,HR_159,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-17,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,6,1,0,7,0,9,1.5,10.5,2022-03-24,97,125,2022-04-14,21,1,1,1,1
2,6,240,HR_100,HR_195,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-17,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,5,0,0,5,2,22,4.4,22,2022-03-31,104,132,2022-04-14,14,1,1,1,1
2,6,241,HR_168,HR_148,R,4,TRUE,TRUE,TRUE,4,"6,3,4",NA,2021-12-17,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,8,1,0,9,0,28,3.5,31.5,2022-03-24,97,125,2022-04-14,21,1,1,1,1
2,6,242,HR_160,HR_079,n,1,TRUE,FALSE,TRUE,1,NA,Fitness plant chosen in field but never recorded.,2021-12-17,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,NA,7,0,0,7,0,4,0.5714285714285714,4,2022-03-31,104,132,2022-04-20,20,1,1,1,1
2,6,243,HR_168,HR_101,R,4,TRUE,TRUE,TRUE,4,"1,2,4",NA,2021-12-06,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-24,38,3,0,41,0,80,2.1052631578947367,86.3157894736842,2022-03-24,108,125,2022-04-27,34,1,1,1,1
